,date,LME Copper Cash-Settlement,LME Copper 3-month,LME Copper stock,year,month,day
469,2023-06-13,8421.5,8444.0,89300.0,2023,6,13
470,2023-06-12,8287.0,8320.0,95400.0,2023,6,12
471,2023-06-09,8368.0,8391.0,97650.0,2023,6,9
472,2023-06-08,8243.0,8263.0,99450.0,2023,6,8
473,2023-06-07,8352.0,8354.0,100100.0,2023,6,7
474,2023-06-06,8311.0,8322.0,99825.0,2023,6,6
475,2023-06-05,8265.0,8263.0,98950.0,2023,6,5
476,2023-06-02,8337.0,8345.0,98675.0,2023,6,2
477,2023-06-01,8210.5,8227.0,99525.0,2023,6,1
479,2023-05-31,8017.0,8047.5,99150.0,2023,5,31
480,2023-05-30,8122.0,8142.0,99700.0,2023,5,30
481,2023-05-26,8082.0,8113.0,97725.0,2023,5,26
482,2023-05-25,7922.0,7960.0,96950.0,2023,5,25
483,2023-05-24,7910.0,7960.5,96675.0,2023,5,24
484,2023-05-23,7961.0,8037.0,95025.0,2023,5,23
485,2023-05-22,8094.0,8151.5,92250.0,2023,5,22
486,2023-05-19,8222.0,8272.0,91975.0,2023,5,19
487,2023-05-18,8171.5,8217.0,90525.0,2023,5,18
488,2023-05-17,8176.0,8209.0,86625.0,2023,5,17
489,2023-05-16,8076.0,8129.0,83825.0,2023,5,16
490,2023-05-15,8287.0,8334.0,76875.0,2023,5,15
491,2023-05-12,8240.0,8275.0,76625.0,2023,5,12
492,2023-05-11,8267.0,8295.0,75950.0,2023,5,11
493,2023-05-10,8469.0,8503.0,75375.0,2023,5,10
494,2023-05-09,8583.0,8607.0,71675.0,2023,5,9
495,2023-05-05,8488.0,8509.0,70425.0,2023,5,5
496,2023-05-04,8539.0,8557.0,67775.0,2023,5,4
497,2023-05-03,8486.0,8517.0,67300.0,2023,5,3
498,2023-05-02,8573.0,8593.0,66350.0,2023,5,2
500,2023-04-28,8571.0,8586.0,64550.0,2023,4,28
501,2023-04-27,8465.5,8488.0,62675.0,2023,4,27
502,2023-04-26,8579.0,8585.5,61825.0,2023,4,26
503,2023-04-25,8521.0,8552.0,60775.0,2023,4,25
504,2023-04-24,8762.5,8778.0,53875.0,2023,4,24
505,2023-04-21,8816.0,8826.0,51875.0,2023,4,21
506,2023-04-20,8875.0,8885.0,51850.0,2023,4,20
507,2023-04-19,8875.0,8888.0,51175.0,2023,4,19
508,2023-04-18,8966.0,8971.5,53050.0,2023,4,18
509,2023-04-17,8985.0,8983.0,51775.0,2023,4,17
510,2023-04-14,9082.0,9086.0,51550.0,2023,4,14
511,2023-04-13,9001.5,8995.0,54425.0,2023,4,13
512,2023-04-12,8803.0,8808.5,56800.0,2023,4,12
513,2023-04-11,8837.5,8842.0,62275.0,2023,4,11
514,2023-04-06,8836.0,8836.0,65425.0,2023,4,6
515,2023-04-05,8780.0,8785.0,65250.0,2023,4,5
516,2023-04-04,8930.0,8931.0,66100.0,2023,4,4
517,2023-04-03,8966.0,8970.0,63850.0,2023,4,3
519,2023-03-31,8935.0,8934.0,64725.0,2023,3,31
520,2023-03-30,9038.5,9039.0,69525.0,2023,3,30
521,2023-03-29,9052.0,9045.0,68075.0,2023,3,29
522,2023-03-28,8934.0,8949.0,68400.0,2023,3,28
523,2023-03-27,8876.0,8894.5,70600.0,2023,3,27
524,2023-03-24,8927.0,8932.0,72675.0,2023,3,24
525,2023-03-23,8917.0,8917.0,73475.0,2023,3,23
526,2023-03-22,8880.5,8875.0,74600.0,2023,3,22
527,2023-03-21,8824.0,8812.0,76400.0,2023,3,21
528,2023-03-20,8677.0,8672.0,76925.0,2023,3,20
529,2023-03-17,8621.0,8625.0,74700.0,2023,3,17
530,2023-03-16,8535.0,8537.0,74975.0,2023,3,16
531,2023-03-15,8525.0,8555.0,73400.0,2023,3,15
532,2023-03-14,8905.0,8904.0,70175.0,2023,3,14
533,2023-03-13,8651.0,8667.0,71300.0,2023,3,13
534,2023-03-10,8755.0,8771.0,71725.0,2023,3,10
535,2023-03-09,8808.0,8827.0,72375.0,2023,3,9
536,2023-03-08,8810.0,8825.0,73350.0,2023,3,8
537,2023-03-07,8824.0,8854.0,74375.0,2023,3,7
538,2023-03-06,8819.0,8845.5,72400.0,2023,3,6
539,2023-03-03,8945.0,8979.0,70550.0,2023,3,3
540,2023-03-02,8896.0,8922.0,64225.0,2023,3,2
541,2023-03-01,9066.5,9081.0,63200.0,2023,3,1
543,2023-02-28,8844.0,8852.0,64100.0,2023,2,28
544,2023-02-27,8751.0,8769.0,64275.0,2023,2,27
545,2023-02-24,8807.0,8826.5,63775.0,2023,2,24
546,2023-02-23,9060.0,9088.0,65000.0,2023,2,23
547,2023-02-22,9121.0,9132.0,65425.0,2023,2,22
548,2023-02-21,9103.5,9125.0,65225.0,2023,2,21
549,2023-02-20,9015.0,9044.0,65500.0,2023,2,20
550,2023-02-17,8871.0,8912.0,64825.0,2023,2,17
551,2023-02-16,8892.0,8932.0,64975.0,2023,2,16
552,2023-02-15,8826.0,8862.0,65975.0,2023,2,15
553,2023-02-14,8931.5,8958.0,63800.0,2023,2,14
554,2023-02-13,8912.0,8942.0,62575.0,2023,2,13
555,2023-02-10,8905.0,8933.0,63100.0,2023,2,10
556,2023-02-09,8953.5,8981.5,64475.0,2023,2,9
557,2023-02-08,9006.0,9033.0,65100.0,2023,2,8
558,2023-02-07,8865.0,8891.5,66475.0,2023,2,7
559,2023-02-06,8891.5,8927.0,67450.0,2023,2,6
560,2023-02-03,9060.0,9075.0,70000.0,2023,2,3
561,2023-02-02,9114.0,9135.5,72450.0,2023,2,2
562,2023-02-01,9175.0,9202.0,74375.0,2023,2,1
564,2023-01-31,9075.0,9105.0,75225.0,2023,1,31
565,2023-01-30,9227.0,9258.0,76100.0,2023,1,30
566,2023-01-27,9345.5,9365.0,73975.0,2023,1,27
567,2023-01-26,9288.5,9320.0,75900.0,2023,1,26
568,2023-01-25,9258.0,9289.0,77100.0,2023,1,25
569,2023-01-24,9308.0,9335.0,78150.0,2023,1,24
570,2023-01-23,9340.5,9360.0,78300.0,2023,1,23
571,2023-01-20,9232.0,9246.0,80025.0,2023,1,20
572,2023-01-19,9190.0,9194.5,81600.0,2023,1,19
573,2023-01-18,9436.0,9430.0,81925.0,2023,1,18
574,2023-01-17,9114.0,9124.0,83325.0,2023,1,17
575,2023-01-16,9145.5,9174.0,83600.0,2023,1,16
576,2023-01-13,9107.0,9131.0,83850.0,2023,1,13
577,2023-01-12,9071.5,9090.0,84550.0,2023,1,12
578,2023-01-11,8987.0,8995.0,84800.0,2023,1,11
579,2023-01-10,8766.5,8795.0,84775.0,2023,1,10
580,2023-01-09,8722.0,8746.0,85150.0,2023,1,9
581,2023-01-06,8362.5,8387.0,86400.0,2023,1,6
582,2023-01-05,8420.0,8438.0,87775.0,2023,1,5
583,2023-01-04,8209.0,8237.0,88575.0,2023,1,4
584,2023-01-03,8390.0,8408.0,88550.0,2023,1,3
585,2022-12-30,8387.0,8400.0,88925.0,2022,12,30
586,2022-12-29,8395.0,8405.0,86025.0,2022,12,29
587,2022-12-28,8451.0,8471.0,81400.0,2022,12,28
588,2022-12-23,8308.5,8326.0,81475.0,2022,12,23
589,2022-12-22,8345.5,8365.0,81100.0,2022,12,22
590,2022-12-21,8327.0,8355.0,81350.0,2022,12,21
591,2022-12-20,8302.0,8326.0,82600.0,2022,12,20
592,2022-12-19,8331.0,8366.0,83575.0,2022,12,19
593,2022-12-16,8231.5,8276.0,84100.0,2022,12,16
594,2022-12-15,8383.0,8422.0,83725.0,2022,12,15
595,2022-12-14,8415.0,8457.0,85525.0,2022,12,14
596,2022-12-13,8381.0,8433.0,81875.0,2022,12,13
597,2022-12-12,8371.5,8415.0,84300.0,2022,12,12
598,2022-12-09,8490.5,8525.0,85425.0,2022,12,9
599,2022-12-08,8537.0,8547.0,87375.0,2022,12,8
600,2022-12-07,8334.0,8375.0,88475.0,2022,12,7
601,2022-12-06,8355.5,8400.0,86375.0,2022,12,6
602,2022-12-05,8440.0,8470.0,86725.0,2022,12,5
603,2022-12-02,8342.0,8364.0,87450.0,2022,12,2
604,2022-12-01,8216.5,8251.0,88275.0,2022,12,1
606,2022-11-30,8198.0,8205.0,89700.0,2022,11,30
607,2022-11-29,8035.5,8055.0,90900.0,2022,11,29
608,2022-11-28,7966.0,7985.0,91200.0,2022,11,28
609,2022-11-25,8070.0,8104.0,90750.0,2022,11,25
610,2022-11-24,7990.5,8025.0,90150.0,2022,11,24
611,2022-11-23,7962.0,8000.0,91525.0,2022,11,23
612,2022-11-22,7996.0,8029.0,91875.0,2022,11,22
613,2022-11-21,7900.5,7940.0,91250.0,2022,11,21
614,2022-11-18,8047.0,8086.0,89750.0,2022,11,18
615,2022-11-17,8155.0,8186.5,89925.0,2022,11,17
616,2022-11-16,8315.0,8345.0,89675.0,2022,11,16
617,2022-11-15,8343.0,8379.0,89975.0,2022,11,15
618,2022-11-14,8346.0,8362.0,86800.0,2022,11,14
619,2022-11-11,8441.0,8437.0,77875.0,2022,11,11
620,2022-11-10,8065.0,8046.0,80025.0,2022,11,10
621,2022-11-09,8035.0,8011.0,80975.0,2022,11,9
622,2022-11-08,7974.0,7967.0,83075.0,2022,11,8
623,2022-11-07,7954.5,7936.0,84550.0,2022,11,7
624,2022-11-04,7905.0,7876.0,88600.0,2022,11,4
625,2022-11-03,7510.0,7485.0,93975.0,2022,11,3
626,2022-11-02,7705.0,7655.0,102225.0,2022,11,2
627,2022-11-01,7745.0,7675.0,106425.0,2022,11,1
629,2022-10-31,7525.0,7442.0,113125.0,2022,10,31
630,2022-10-28,7663.5,7610.0,119375.0,2022,10,28
631,2022-10-27,7777.0,7707.0,125825.0,2022,10,27
632,2022-10-26,7762.5,7668.0,130800.0,2022,10,26
633,2022-10-25,7536.0,7450.0,134400.0,2022,10,25
634,2022-10-24,7661.0,7562.0,134700.0,2022,10,24
635,2022-10-21,7545.0,7457.0,137325.0,2022,10,21
636,2022-10-20,7585.5,7505.5,136700.0,2022,10,20
637,2022-10-19,7420.0,7370.0,139000.0,2022,10,19
638,2022-10-18,7536.0,7490.0,143825.0,2022,10,18
639,2022-10-17,7715.0,7615.0,142950.0,2022,10,17
640,2022-10-14,7688.0,7585.5,145650.0,2022,10,14
641,2022-10-13,7663.0,7575.0,145400.0,2022,10,13
642,2022-10-12,7625.5,7565.0,145525.0,2022,10,12
643,2022-10-11,7587.0,7525.0,145750.0,2022,10,11
644,2022-10-10,7655.0,7586.5,143775.0,2022,10,10
645,2022-10-07,7575.5,7554.0,143775.0,2022,10,7
646,2022-10-06,7744.0,7706.0,140200.0,2022,10,6
647,2022-10-05,7661.0,7607.0,138650.0,2022,10,5
648,2022-10-04,7596.0,7545.0,136750.0,2022,10,4
649,2022-10-03,7524.0,7410.0,135750.0,2022,10,3
651,2022-09-30,7647.0,7540.5,135250.0,2022,9,30
652,2022-09-29,7660.5,7560.0,134900.0,2022,9,29
653,2022-09-28,7353.0,7291.5,133550.0,2022,9,28
654,2022-09-27,7475.0,7400.0,130850.0,2022,9,27
655,2022-09-26,7449.0,7350.0,129000.0,2022,9,26
656,2022-09-23,7446.0,7410.0,124725.0,2022,9,23
657,2022-09-22,7815.0,7737.0,122775.0,2022,9,22
658,2022-09-21,7761.5,7710.5,118000.0,2022,9,21
659,2022-09-20,7796.0,7755.0,107150.0,2022,9,20
660,2022-09-19,7772.0,7703.0,105075.0,2022,9,19
661,2022-09-16,7792.0,7660.5,102000.0,2022,9,16
662,2022-09-15,7806.0,7726.0,103225.0,2022,9,15
663,2022-09-14,7865.0,7790.0,103025.0,2022,9,14
664,2022-09-13,8230.0,8095.0,103650.0,2022,9,13
665,2022-09-12,8026.0,7945.0,105425.0,2022,9,12
666,2022-09-09,7985.0,7920.0,105450.0,2022,9,9
667,2022-09-08,7906.0,7798.0,102725.0,2022,9,8
668,2022-09-07,7730.0,7645.0,103300.0,2022,9,7
669,2022-09-06,7707.0,7651.0,106000.0,2022,9,6
670,2022-09-05,7652.5,7606.0,108450.0,2022,9,5
671,2022-09-02,7587.0,7517.0,110550.0,2022,9,2
672,2022-09-01,7702.0,7665.0,114325.0,2022,9,1
674,2022-08-31,7721.0,7701.0,118500.0,2022,8,31
675,2022-08-30,7910.5,7876.0,121000.0,2022,8,30
676,2022-08-26,8315.0,8280.5,120525.0,2022,8,26
677,2022-08-25,8155.0,8120.0,122125.0,2022,8,25
678,2022-08-24,8031.5,8022.0,123275.0,2022,8,24
679,2022-08-23,8100.5,8051.0,122375.0,2022,8,23
680,2022-08-22,8041.0,7991.0,122575.0,2022,8,22
681,2022-08-19,8051.0,8037.0,123825.0,2022,8,19
682,2022-08-18,8020.0,8016.0,126475.0,2022,8,18
683,2022-08-17,7955.0,7962.0,128875.0,2022,8,17
684,2022-08-16,7992.0,8005.0,129475.0,2022,8,16
685,2022-08-15,7865.5,7870.5,130550.0,2022,8,15
686,2022-08-12,8065.0,8072.0,131850.0,2022,8,12
687,2022-08-11,8140.0,8150.0,131575.0,2022,8,11
688,2022-08-10,7976.0,7984.5,126525.0,2022,8,10
689,2022-08-09,7971.5,7977.0,126975.0,2022,8,9
690,2022-08-08,7835.0,7855.0,127850.0,2022,8,8
691,2022-08-05,7830.5,7840.0,128600.0,2022,8,5
692,2022-08-04,7642.0,7653.0,129575.0,2022,8,4
693,2022-08-03,7774.0,7783.5,130250.0,2022,8,3
694,2022-08-02,7819.0,7805.0,130975.0,2022,8,2
695,2022-08-01,7930.5,7940.5,131275.0,2022,8,1
697,2022-07-29,7800.5,7792.0,130575.0,2022,7,29
698,2022-07-28,7712.0,7720.0,131700.0,2022,7,28
699,2022-07-27,7552.0,7570.0,132500.0,2022,7,27
700,2022-07-26,7591.5,7620.0,132025.0,2022,7,26
701,2022-07-25,7448.0,7467.0,133175.0,2022,7,25
702,2022-07-22,7372.0,7393.0,133925.0,2022,7,22
703,2022-07-21,7231.5,7255.0,133550.0,2022,7,21
704,2022-07-20,7371.0,7406.0,135575.0,2022,7,20
705,2022-07-19,7281.5,7305.5,136200.0,2022,7,19
706,2022-07-18,7320.0,7351.0,130275.0,2022,7,18
707,2022-07-15,7000.0,7005.0,130425.0,2022,7,15
708,2022-07-14,7216.0,7237.0,129250.0,2022,7,14
709,2022-07-13,7267.0,7275.5,130975.0,2022,7,13
710,2022-07-12,7370.5,7403.0,131775.0,2022,7,12
711,2022-07-11,7623.0,7645.0,133100.0,2022,7,11
712,2022-07-08,7790.0,7807.0,133025.0,2022,7,8
713,2022-07-07,7835.0,7866.0,135350.0,2022,7,7
714,2022-07-06,7525.5,7540.0,135775.0,2022,7,6
715,2022-07-05,7807.0,7817.0,136400.0,2022,7,5
716,2022-07-04,8036.0,8045.0,136950.0,2022,7,4
717,2022-07-01,7975.5,7982.0,126850.0,2022,7,1
719,2022-06-30,8245.0,8245.0,124275.0,2022,6,30
720,2022-06-29,8446.0,8450.0,123825.0,2022,6,29
721,2022-06-28,8502.0,8505.0,124625.0,2022,6,28
722,2022-06-27,8353.0,8357.0,124850.0,2022,6,27
723,2022-06-24,8280.5,8292.0,113025.0,2022,6,24
724,2022-06-23,8578.0,8600.0,113475.0,2022,6,23
725,2022-06-22,8729.0,8730.0,114175.0,2022,6,22
726,2022-06-21,9000.0,9005.0,115150.0,2022,6,21
727,2022-06-20,8875.0,8865.0,117025.0,2022,6,20
728,2022-06-17,9101.0,9100.0,118025.0,2022,6,17
729,2022-06-16,9105.0,9105.0,121000.0,2022,6,16
730,2022-06-15,9257.0,9262.0,121525.0,2022,6,15
731,2022-06-14,9263.0,9275.0,119875.0,2022,6,14
732,2022-06-13,9290.0,9284.0,117975.0,2022,6,13
733,2022-06-10,9537.0,9540.5,117750.0,2022,6,10
734,2022-06-09,9630.0,9624.0,118175.0,2022,6,9
735,2022-06-08,9692.0,9692.0,116900.0,2022,6,8
736,2022-06-07,9612.0,9612.0,120775.0,2022,6,7
737,2022-06-06,9712.0,9720.0,140975.0,2022,6,6
738,2022-06-01,9455.0,9455.0,145950.0,2022,6,1
740,2022-05-31,9500.5,9510.0,149200.0,2022,5,31
741,2022-05-30,9520.5,9531.0,154650.0,2022,5,30
742,2022-05-27,9383.0,9395.0,156175.0,2022,5,27
743,2022-05-26,9359.0,9365.0,162425.0,2022,5,26
744,2022-05-25,9287.0,9315.0,168150.0,2022,5,25
745,2022-05-24,9460.5,9437.0,170650.0,2022,5,24
746,2022-05-23,9500.5,9485.0,171075.0,2022,5,23
747,2022-05-20,9477.0,9461.0,174600.0,2022,5,20
748,2022-05-19,9287.0,9278.0,178550.0,2022,5,19
749,2022-05-18,9264.5,9262.0,180925.0,2022,5,18
750,2022-05-17,9396.0,9381.0,176575.0,2022,5,17
751,2022-05-16,9270.0,9227.0,176550.0,2022,5,16
752,2022-05-13,9064.0,9060.0,177000.0,2022,5,13
753,2022-05-12,9018.5,9005.0,176875.0,2022,5,12
754,2022-05-11,9367.0,9356.0,175875.0,2022,5,11
755,2022-05-10,9350.0,9341.0,167825.0,2022,5,10
756,2022-05-09,9160.0,9162.0,169175.0,2022,5,9
757,2022-05-06,9428.0,9425.0,170025.0,2022,5,6
758,2022-05-05,9541.0,9541.0,168800.0,2022,5,5
759,2022-05-04,9474.0,9481.0,154475.0,2022,5,4
760,2022-05-03,9511.0,9525.0,156225.0,2022,5,3
762,2022-04-29,9820.5,9822.0,156050.0,2022,4,29
763,2022-04-28,9812.0,9805.0,150850.0,2022,4,28
764,2022-04-27,9910.0,9895.0,148500.0,2022,4,27
765,2022-04-26,9912.5,9918.5,135175.0,2022,4,26
766,2022-04-25,9919.0,9915.0,137275.0,2022,4,25
767,2022-04-22,10230.5,10235.0,137775.0,2022,4,22
768,2022-04-21,10268.0,10282.0,130500.0,2022,4,21
769,2022-04-20,10215.0,10250.0,128775.0,2022,4,20
770,2022-04-19,10381.0,10391.5,118825.0,2022,4,19
771,2022-04-14,10277.0,10310.0,110675.0,2022,4,14
772,2022-04-13,10290.5,10306.0,107000.0,2022,4,13
773,2022-04-12,10201.0,10226.0,104350.0,2022,4,12
774,2022-04-11,10235.5,10254.0,105600.0,2022,4,11
775,2022-04-08,10390.0,10380.0,103775.0,2022,4,8
776,2022-04-07,10292.0,10301.0,101275.0,2022,4,7
777,2022-04-06,10350.5,10373.0,94925.0,2022,4,6
778,2022-04-05,10426.0,10450.0,95975.0,2022,4,5
779,2022-04-04,10301.5,10324.0,94800.0,2022,4,4
780,2022-04-01,10247.0,10260.0,93975.0,2022,4,1
782,2022-03-31,10337.0,10335.0,91400.0,2022,3,31
783,2022-03-30,10390.5,10392.0,87925.0,2022,3,30
784,2022-03-29,10350.0,10356.0,81500.0,2022,3,29
785,2022-03-28,10227.0,10230.0,80550.0,2022,3,28
786,2022-03-25,10280.0,10310.0,80600.0,2022,3,25
787,2022-03-24,10421.0,10435.0,80675.0,2022,3,24
788,2022-03-23,10311.0,10317.0,79975.0,2022,3,23
789,2022-03-22,10342.0,10355.0,80100.0,2022,3,22
790,2022-03-21,10173.0,10191.0,80150.0,2022,3,21
791,2022-03-18,10249.0,10240.0,79500.0,2022,3,18
792,2022-03-17,10166.0,10171.0,77600.0,2022,3,17
793,2022-03-16,10100.5,10121.0,77475.0,2022,3,16
794,2022-03-15,9826.0,9865.0,77525.0,2022,3,15
795,2022-03-14,9880.0,9925.0,78000.0,2022,3,14
796,2022-03-11,10145.0,10166.0,74200.0,2022,3,11
797,2022-03-10,10144.0,10172.0,71900.0,2022,3,10
798,2022-03-09,10052.0,10070.0,71875.0,2022,3,9
799,2022-03-08,10171.0,10250.5,69600.0,2022,3,8
800,2022-03-07,10730.0,10720.0,70250.0,2022,3,7
801,2022-03-04,10466.0,10440.0,69825.0,2022,3,4
802,2022-03-03,10470.0,10420.0,71375.0,2022,3,3
803,2022-03-02,10257.5,10220.5,72075.0,2022,3,2
804,2022-03-01,9976.0,9948.0,72875.0,2022,3,1
806,2022-02-28,9974.0,9945.0,73025.0,2022,2,28
807,2022-02-25,9920.0,9862.0,74875.0,2022,2,25
808,2022-02-24,9983.0,9935.0,74750.0,2022,2,24
809,2022-02-23,10005.0,9965.0,74325.0,2022,2,23
810,2022-02-22,10020.0,9951.0,74475.0,2022,2,22
811,2022-02-21,9960.0,9910.0,74375.0,2022,2,21
812,2022-02-18,10015.0,9975.0,74075.0,2022,2,18
813,2022-02-17,10010.0,9900.0,74275.0,2022,2,17
814,2022-02-16,10045.5,10010.0,75275.0,2022,2,16
815,2022-02-15,10020.0,9960.0,70125.0,2022,2,15
816,2022-02-14,9882.0,9840.0,72225.0,2022,2,14
817,2022-02-11,10040.0,10000.0,74100.0,2022,2,11
818,2022-02-10,10220.5,10181.0,76325.0,2022,2,10
819,2022-02-09,9881.0,9841.0,77325.0,2022,2,9
820,2022-02-08,9760.0,9718.0,79925.0,2022,2,8
821,2022-02-07,9850.0,9815.0,80025.0,2022,2,7
822,2022-02-04,9875.0,9835.0,82225.0,2022,2,4
823,2022-02-03,9785.0,9755.0,82400.0,2022,2,3
824,2022-02-02,9880.0,9845.0,84875.0,2022,2,2
825,2022-02-01,9701.0,9661.0,86500.0,2022,2,1
827,2022-01-31,9620.0,9539.0,87650.0,2022,1,31
828,2022-01-28,9678.0,9622.0,90125.0,2022,1,28
829,2022-01-27,9872.0,9835.0,91350.0,2022,1,27
830,2022-01-26,9965.0,9926.5,93250.0,2022,1,26
831,2022-01-25,9744.0,9710.0,96675.0,2022,1,25
832,2022-01-24,9800.0,9775.0,97575.0,2022,1,24
833,2022-01-21,9970.0,9922.0,99775.0,2022,1,21
834,2022-01-20,9925.0,9906.0,98725.0,2022,1,20
835,2022-01-19,9801.0,9785.0,98750.0,2022,1,19
836,2022-01-18,9707.0,9692.0,94525.0,2022,1,18
837,2022-01-17,9674.5,9660.0,92850.0,2022,1,17
838,2022-01-14,9900.0,9885.0,86300.0,2022,1,14
839,2022-01-13,9972.0,9965.0,83800.0,2022,1,13
840,2022-01-12,9945.0,9930.5,83850.0,2022,1,12
841,2022-01-11,9662.0,9632.0,83925.0,2022,1,11
842,2022-01-10,9665.0,9641.0,84025.0,2022,1,10
843,2022-01-07,9615.0,9593.0,84775.0,2022,1,7
844,2022-01-06,9565.0,9560.0,85950.0,2022,1,6
845,2022-01-05,9778.0,9759.0,86950.0,2022,1,5
846,2022-01-04,9660.0,9630.0,88725.0,2022,1,4
847,2021-12-31,9692.0,9682.0,88950.0,2021,12,31
848,2021-12-30,9715.0,9656.5,89375.0,2021,12,30
849,2021-12-29,9655.0,9620.5,89100.0,2021,12,29
850,2021-12-24,9582.0,9566.0,89275.0,2021,12,24
851,2021-12-23,9606.0,9581.5,89125.0,2021,12,23
852,2021-12-22,9625.0,9615.0,89400.0,2021,12,22
853,2021-12-21,9521.0,9511.0,89925.0,2021,12,21
854,2021-12-20,9406.0,9390.0,89000.0,2021,12,20
855,2021-12-17,9520.0,9505.0,89150.0,2021,12,17
856,2021-12-16,9506.0,9495.0,89475.0,2021,12,16
857,2021-12-15,9290.0,9285.0,88650.0,2021,12,15
858,2021-12-14,9485.0,9480.0,87375.0,2021,12,14
859,2021-12-13,9500.0,9505.5,84450.0,2021,12,13
860,2021-12-10,9543.0,9531.0,81775.0,2021,12,10
861,2021-12-09,9578.0,9557.0,77925.0,2021,12,9
862,2021-12-08,9555.5,9565.0,75175.0,2021,12,8
863,2021-12-07,9647.0,9606.0,74225.0,2021,12,7
864,2021-12-06,9526.0,9480.0,77875.0,2021,12,6
865,2021-12-03,9513.0,9455.0,78350.0,2021,12,3
866,2021-12-02,9520.0,9421.0,78225.0,2021,12,2
867,2021-12-01,9571.0,9510.0,78625.0,2021,12,1
869,2021-11-30,9605.0,9510.0,76450.0,2021,11,30
870,2021-11-29,9751.0,9610.0,80075.0,2021,11,29
871,2021-11-26,9630.0,9520.0,83800.0,2021,11,26
872,2021-11-25,9932.0,9895.0,82600.0,2021,11,25
873,2021-11-24,9852.0,9790.0,82225.0,2021,11,24
874,2021-11-23,9825.5,9722.0,81600.0,2021,11,23
875,2021-11-22,9730.0,9615.0,86525.0,2021,11,22
876,2021-11-19,9620.5,9545.0,89875.0,2021,11,19
877,2021-11-18,9450.0,9410.0,97600.0,2021,11,18
878,2021-11-17,9495.0,9495.0,99450.0,2021,11,17
879,2021-11-16,9680.0,9650.0,93925.0,2021,11,16
880,2021-11-15,9845.0,9732.0,95700.0,2021,11,15
881,2021-11-12,9854.5,9617.0,100300.0,2021,11,12
882,2021-11-11,9850.0,9630.0,104175.0,2021,11,11
883,2021-11-10,9791.0,9570.0,106125.0,2021,11,10
884,2021-11-09,10002.0,9660.0,109550.0,2021,11,9
885,2021-11-08,9885.0,9540.0,115525.0,2021,11,8
886,2021-11-05,9740.0,9430.0,122600.0,2021,11,5
887,2021-11-04,9785.0,9570.0,123400.0,2021,11,4
888,2021-11-03,9825.0,9590.0,126475.0,2021,11,3
889,2021-11-02,9817.0,9520.0,123925.0,2021,11,2
890,2021-11-01,9875.0,9490.0,131300.0,2021,11,1
892,2021-10-29,9955.0,9620.0,140175.0,2021,10,29
893,2021-10-28,9860.0,9661.0,143650.0,2021,10,28
894,2021-10-27,9849.5,9605.0,153675.0,2021,10,27
895,2021-10-26,9988.0,9805.0,155150.0,2021,10,26
896,2021-10-25,10050.0,9805.5,159800.0,2021,10,25
897,2021-10-22,9992.0,9870.0,161550.0,2021,10,22
898,2021-10-21,10051.0,9935.0,165925.0,2021,10,21
899,2021-10-20,10161.0,9996.0,172025.0,2021,10,20
900,2021-10-19,10652.0,10270.0,178225.0,2021,10,19
901,2021-10-18,10500.0,10275.0,181375.0,2021,10,18
902,2021-10-15,10555.0,10177.0,181400.0,2021,10,15
903,2021-10-14,9971.0,9840.0,187050.0,2021,10,14
904,2021-10-13,9661.0,9560.0,191600.0,2021,10,13
905,2021-10-12,9585.0,9497.0,195250.0,2021,10,12
906,2021-10-11,9527.0,9475.5,197650.0,2021,10,11
907,2021-10-08,9246.0,9236.0,199250.0,2021,10,8
908,2021-10-07,9177.0,9177.0,200575.0,2021,10,7
909,2021-10-06,9096.0,9082.5,202500.0,2021,10,6
910,2021-10-05,9091.5,9090.0,212125.0,2021,10,5
911,2021-10-04,9267.5,9270.0,216725.0,2021,10,4
912,2021-10-01,9113.0,9101.0,217175.0,2021,10,1
914,2021-09-30,9041.0,9021.0,219525.0,2021,9,30
915,2021-09-29,9227.0,9215.5,220875.0,2021,9,29
916,2021-09-28,9263.0,9260.0,226625.0,2021,9,28
917,2021-09-27,9341.0,9328.0,223175.0,2021,9,27
918,2021-09-24,9275.0,9271.0,226175.0,2021,9,24
919,2021-09-23,9252.0,9251.0,226025.0,2021,9,23
920,2021-09-22,9255.0,9246.0,229725.0,2021,9,22
921,2021-09-21,9106.0,9107.0,231075.0,2021,9,21
922,2021-09-20,9145.5,9132.0,239500.0,2021,9,20
923,2021-09-17,9435.5,9457.0,240800.0,2021,9,17
924,2021-09-16,9392.0,9420.0,231200.0,2021,9,16
925,2021-09-15,9488.5,9505.0,234000.0,2021,9,15
926,2021-09-14,9407.0,9416.5,235950.0,2021,9,14
927,2021-09-13,9627.0,9640.0,240350.0,2021,9,13
928,2021-09-10,9515.0,9533.5,233950.0,2021,9,10
929,2021-09-09,9356.5,9381.0,233950.0,2021,9,9
930,2021-09-08,9256.0,9280.0,237700.0,2021,9,8
931,2021-09-07,9325.0,9340.0,242550.0,2021,9,7
932,2021-09-06,9401.5,9412.0,250700.0,2021,9,6
933,2021-09-03,9361.0,9372.0,252225.0,2021,9,3
934,2021-09-02,9347.0,9354.5,252400.0,2021,9,2
935,2021-09-01,9312.0,9310.5,252725.0,2021,9,1
937,2021-08-31,9462.5,9457.5,253000.0,2021,8,31
938,2021-08-27,9352.0,9345.0,254250.0,2021,8,27
